x,sp500_density,norm_density,t_density
-0.0965,0.3111307505205898,3.8337529325389374e-7,0.018088935273293225
-0.096,0.35709698785573746,4.607906182014058e-7,0.01856158731790783
-0.0955,0.3862290190961124,5.533148626577557e-7,0.01904881451024677
-0.095,0.39369665140621835,6.637892957330929e-7,0.019551133851689936
-0.0945,0.3779791869804249,7.955680879099794e-7,0.020069083034835625
-0.094,0.3401253020565978,9.52606772187736e-7,0.020603221363697657
-0.0935,0.28771286535451773,1.1395651936603502e-6,0.021154130718813727
-0.093,0.22896001407128524,1.361927182514575e-6,0.02172241656964521
-0.0925,0.1715470324051631,1.6261395063911917e-6,0.0223087090367838
-0.092,0.12110692461961367,1.939773021155268e-6,0.022913664006625263
-0.0915,0.08041956876516675,2.311709349280245e-6,0.023537964301322423
-0.091,0.050078325630102706,2.7523568776483138e-6,0.02418232090699185
-0.0905,0.029248861998821474,3.2739003874994233e-6,0.02484747426332114
-0.09,0.016355833730660577,3.890589214952458e-6,0.02553419561790538
-0.0895,0.00860070323362018,4.619069497978059e-6,0.026243288448836416
-0.089,0.004240299772940257,5.478766802524738e-6,0.026975589959273242
-0.0885,0.0019523637859772697,6.4923262449186635e-6,0.027731972647941826
-0.088,8.350339855466262e-4,7.686118148562408e-6,0.028513345959743815
-0.0875,3.292043999048345e-4,9.090818299908795e-6,0.029320658020901363
-0.087,1.1824462580068567e-4,1.0742073011950294e-5,0.030154897463327442
-0.0865,4.155020133624468e-5,1.2681260474007163e-5,0.031017095343189544
-0.086,1.6436599466345046e-5,1.4956361276117363e-5,0.031908327158932395
-0.08549999999999999,1.143130400592894e-5,1.7622952557226753e-5,0.03282971497433879
-0.08499999999999999,2.2030403084813023e-5,2.074534195177864e-5,0.033782429652545465
-0.08449999999999999,6.008185771915915e-5,2.439785941300275e-5,0.0347676932072849
-0.08399999999999999,1.6147498888613982e-4,2.866632708768366e-5,0.035786781278006774
-0.08349999999999999,4.0755915136444105e-4,3.364972972152355e-5,0.03684102573593314
-0.08299999999999999,9.680756107297354e-4,3.946211060203359e-5,0.03793181742853514
-0.08249999999999999,0.002271717490565343,4.6234720813320075e-5,0.039060609070372884
-0.08199999999999999,0.004906480972773948,5.411845260063663e-5,0.04022891828873148
-0.08149999999999999,0.009850840468207793,6.328659093893372e-5,0.04143833083300073
-0.08099999999999999,0.0185050697285226,7.393792098567066e-5,0.042690503957302665
-0.08049999999999999,0.032671345635082935,8.630023299071764e-5,0.0439871699864572
-0.07999999999999999,0.054381567365205385,1.0063427045176043e-4,0.045330140076004145
-0.07949999999999999,0.08583740858650517,1.1723817185835977e-4,0.0467213081776691
-0.07899999999999999,0.12860059551794256,1.3645246127695892e-4,0.04816265522237107
-0.07849999999999999,0.18100233251124878,1.586656483070342e-4,0.049656253533630686
-0.07799999999999999,0.23867110165482897,1.8432050359804616e-4,0.051204271485047165
-0.0775,0.29567067755005977,2.1392108216910775e-4,0.05280897841637344
-0.077,0.3447763971536149,2.48040573227244e-4,0.054472749823641954
-0.0765,0.37887014400049984,2.8733006204210634e-4,0.05619807283977214
-0.076,0.3925265845506814,3.325282967083628e-4,0.057987552023141306
-0.0755,0.3833318752988859,3.84472560311019e-4,0.059843915472713415
-0.075,0.3508795861794916,4.441107570992317e-4,0.061770021289516176
-0.0745,0.30258283644958117,5.125148297608306e-4,0.06376886440552577
-0.074,0.2457389384132836,5.908956337579276e-4,0.0658435838023772
-0.0735,0.1876941912528283,6.806194039119694e-4,0.067997470143766
-0.073,0.13472924022499375,7.832259579862705e-4,0.07023397384695572
-0.0725,0.09106307319987904,9.004487918689399e-4,0.07255671362045316
-0.072,0.05785028429679037,0.0010342372310647731,0.07496948549667858
-0.0715,0.03467792949642667,0.0011867808135067805,0.07747627239033836
-0.071,0.01984906281047225,0.0013605360891322312,0.08008125421522055
-0.0705,0.010705129892911742,0.0015582560321593189,0.08278881859427346
-0.06999999999999999,0.0054242702123577565,0.0017830222724610862,0.08560357220012638
-0.06949999999999999,0.0025724697110636884,0.0020382803627639777,0.08853035276565617
-0.06899999999999999,0.001137036636138562,0.002327878308485156,0.09157424180681602
-0.06849999999999999,4.688132450576121e-4,0.002656108596739238,0.09474057810273816
-0.06799999999999999,1.9011500507210818e-4,0.003027753970248213,0.09803497198110409
-0.06749999999999999,1.1693588615716432e-4,0.003448137200421748,0.10146332045995946
-0.06699999999999999,1.7043108158711976e-4,0.003923175121564566,0.10503182330055547
-0.06649999999999999,3.8703360765218926e-4,0.004459437194825077,0.10874700002942943
