date,acmtp02,acmtp05,acmtp10
2007-08-31,0.10112538963568696,0.3044802416759089,0.7960954172223831
2007-09-28,0.16547397610053993,0.47160974517371956,0.9987589278765325
2007-10-31,0.0959163054850034,0.3814823581255893,0.8988515609040215
2007-11-30,0.07375540826984572,0.5098869463872626,1.1425629250515619
2007-12-31,0.11471953920212163,0.5828202301044096,1.2720125154841275
2008-01-31,0.3305171649227261,0.8688413897096801,1.5948826303217922
2008-02-29,0.2789722889552766,1.0326424368521778,1.8497200707719945
2008-03-31,0.6133503656869036,1.1580148954962723,1.971278836022011
2008-04-30,0.5210147575021651,1.0248016201002486,1.6087703182272084
2008-05-30,0.525580500421726,1.0649798060225608,1.6181054342074868
2008-06-30,0.46365489803712645,0.9482681584636485,1.4800822960260946
2008-07-31,0.5214398380452008,1.025836231775005,1.6209898448711297
2008-08-29,0.48051400030807345,0.9628107574665821,1.59029499316514
2008-09-30,0.5526063821457816,1.2778178559998083,2.078553285350519
2008-10-31,0.8850745192813141,2.156211173706823,3.507461701671808
2008-11-28,0.5159777646512542,1.402412734852661,2.4442438994984523
2008-12-31,0.33134969792460445,0.8678205216340645,1.5086430033729592
2009-01-30,0.6860968018902056,1.417850937388248,2.2786547486898012
2009-02-27,0.6648192041590271,1.423950518500645,2.3059784129123337
2009-03-31,0.49253230209664184,1.0281227329592206,1.743616952028221
2009-04-30,0.7425728509831635,1.430011700273849,2.2018440580860887
2009-05-29,0.827733295286208,1.7575169720943522,2.6665701592719837
2009-06-30,0.7518248421160667,1.6668029278345822,2.425879822141982
2009-07-31,0.7704607714680589,1.6206993092923032,2.3368706813690587
2009-08-31,0.709602611624112,1.5889853759981307,2.323351093146931
2009-09-30,0.6490275159484762,1.474955527909703,2.161017694444147
2009-10-30,0.7218187683411286,1.5728724059354606,2.306011427535548
2009-11-30,0.6286919968030158,1.4814714181857516,2.287050791454667
2009-12-31,0.8797621889780975,1.8173584335962474,2.610437854696529
2010-01-29,0.760261720528857,1.75117448581085,2.5901187602599873
2010-02-26,0.7701135898005563,1.7574128271720708,2.6323537416984912
2010-03-31,0.7859624243711886,1.7936192307530248,2.595872089144132
2010-04-30,0.6601733561414324,1.6210108422276863,2.385440561604692
2010-05-28,0.4957127470474692,1.372754610138898,2.103725269397401
2010-06-30,0.3874935290804966,1.1326210064328428,1.8361705165794273
2010-07-30,0.4654578115364231,1.1656439429667254,1.9593853142352111
2010-08-31,0.2398471513481659,0.7125209219575351,1.3024444623363463
2010-09-30,0.3197748575100516,0.8209175489278314,1.5036056100528914
2010-10-29,0.44677219253786843,0.9970039121947476,1.8313383967356225
2010-11-30,0.48829947897841075,1.0838389455443265,1.8744905262283422
