month,dy_ru,hml_ru,liq_ru,mom_ru,pe_ru,rmrf_ru,rmrf_ru_fixed,smb_ru,soe_ru
2013-07-31,0.7564936709188796,2.0894053497797955,1.744079228251646,0.8288269161697019,1.4873572178471528,3.196851544118074,1.2436277571356231,7.0233364137760805,1.8605070735296592
2013-08-31,0.7807165982617021,2.115232489308424,1.7356832308468424,0.8319267288361767,1.5310855200518592,3.25816076303117,1.2579186862612428,7.011825165393902,1.8594651895684826
2013-09-30,0.7865079539876074,2.031371982037302,1.6615174863927569,0.8618702675871771,1.4917151869892458,3.447922562191631,1.3400663210409949,6.965210551694363,1.8823570655172601
2013-10-31,0.7979013082090719,1.9883658058055902,1.5944021490474076,0.8781570300337719,1.5150366622226354,3.5084680823837164,1.3817710375854244,6.514867898264012,1.908292181165957
2013-11-30,0.7864594034493537,1.9560608265586668,1.5659867139470849,0.9801031578074225,1.5371577125277482,3.5223370567133796,1.3488228021666062,6.576511578317387,1.9403782059000816
2013-12-31,0.7731902603943562,1.9096024258670719,1.5731276133626833,0.8617096366537592,1.567478148407358,3.5828226286512614,1.3652728583069116,7.046837380352333,1.9400464012268728
2014-01-31,0.79880373415044,1.9375800110084505,1.6621855138103718,0.8672693872294492,1.502752273225173,3.6166516399109865,1.3144472129695801,6.951853059302564,1.908939697229601
2014-02-28,0.8087879820235864,1.8578854075756617,1.6019362754912871,0.8759871791098796,1.5723176814573128,3.6045503235238447,1.305124114835963,6.8841698179171935,2.0006470692242084
2014-03-31,0.8414339001299865,1.9063687851717561,1.6031521451243849,0.8956933866911355,1.5358178987999627,3.522546803663677,1.2308960296141829,7.103127723145868,1.9933407061274016
2014-04-30,0.8891129106469521,1.8944501675268621,1.652128443157935,0.9463134984399851,1.55298373545485,3.4822206878553352,1.1677769371466737,7.416354346353431,2.078898875915802
2014-05-31,0.870673597993045,1.9453142600747906,1.556526378666158,0.8627861911866814,1.5791173457550842,3.701659788941915,1.2730261046092102,7.006838092056488,2.0119728844034444
2014-06-30,0.8778671032596636,1.8447473487717043,1.556615100669742,0.8465718502957101,1.588113577273851,3.832935451696951,1.3188727436927195,6.90248525235149,2.0645698795475194
2014-07-31,0.8838234315552804,1.8167920474484178,1.590583555396557,0.8394699590435795,1.6665378019467885,3.7353374162903914,1.2552424432496874,7.041694574920915,2.1480548917667823
2014-08-31,0.8893331868275961,1.8768878947939165,1.6504865226763468,0.8395102536016136,1.6932707348278169,3.863549137767143,1.2659164800895597,6.8019882498960325,2.1531200052015684
2014-09-30,0.8507201185219155,1.894607593408666,1.6007128006119962,0.8786557772168033,1.7015051104112846,3.892205081721962,1.2672476261875592,6.883462465153287,2.1753165193351913
2014-10-31,0.8386764738040008,1.8269738915391633,1.5072487808970623,0.925731517792748,1.7561115139197139,4.19029350011072,1.3312369108233353,6.462235863060697,2.2725531677494746
2014-11-30,0.8707248178974731,1.8642788714305014,1.5041860513742793,0.8929143354869951,1.775620156727848,4.377922272165178,1.365038772470115,6.694579091281182,2.285002214002406
2014-12-31,0.8936022417629113,1.8677315159003907,1.507191415104925,0.9996015261196523,1.7726300123839183,4.6038755964761675,1.2452505186598073,6.875225613480312,2.198316085009797
2015-01-31,0.9371385429816004,1.677295742807671,1.3225830746257985,1.1398985991151238,1.8539334605319189,5.437131040682389,1.4512648897025704,5.79128441848462,2.468550684707881
2015-02-28,0.9219372186758958,1.7380155259930514,1.2130758412129314,0.9209753736620687,1.7204817682424498,5.764745371538706,1.5303571163014813,6.278806323401492,2.3642840408871897
2015-03-31,0.9665073515755632,1.7210385903351513,1.2153818983870772,0.9233754354858321,1.7319109286288843,5.12729712259007,1.39533005494261,6.35784393740047,2.4075244317109754
2015-04-30,0.8749936029916311,1.9112030283356436,1.138171117146343,0.9069042644676358,1.6165847118024155,5.094943877746527,1.4342293400360266,6.345630519196725,2.2684971183529616
2015-05-31,0.821150871631541,1.9373005056875667,1.158135776712207,0.8513699818329601,1.6935082787288218,4.864025736375421,1.356625330530648,6.924827944836405,2.2199217895576697
2015-06-30,0.8180444578841589,1.9937766900293707,1.1267213437688883,0.8403413350882959,1.7246925401733342,5.047321682224992,1.3869247560470328,7.161726308829259,2.301448417279175
