date,mkt,mkt_rf,smb,hml,mom,rf,cpi
1993-09-30,586.0583323536644,52.00693817930903,4.816790676487727,21.99471815024901,159.5250513756385,11.27848707627938,8.19774011299435
1993-10-31,595.611083171029,52.74023600763729,4.915053206288077,21.396461816562237,155.26573250390896,11.303299747847195,8.231638418079095
1993-11-30,585.8430614070242,51.743445547092946,4.855089557171362,21.23170906057471,147.95271650297485,11.331557997216812,8.237288135593221
1993-12-31,596.8569109614762,52.59721239861997,4.914321649768853,21.30814321319278,151.32603843924267,11.35762058061041,8.237288135593221
1994-01-31,615.4788465834741,54.106752394460365,4.933978936367928,21.54892523150186,151.3563036469305,11.386014632061935,8.259887005649718
1994-02-28,601.0766415734208,52.72703020840163,5.07213034658623,21.206297320320978,150.9173703663544,11.409925262789265,8.288135593220339
1994-03-31,573.9680850384597,50.206678164440035,5.014308060635147,21.551959966642208,148.9101693404819,11.440732060998796,8.31638418079096
1994-04-30,579.4207818463249,50.54808357595822,4.965167841640923,21.90972250208847,149.52070103477786,11.471622037563492,8.32768361581921
1994-05-31,584.5776268047573,50.84126246069878,4.859409766613971,22.05432667060225,146.30600596253015,11.50718406587994,8.333333333333334
1994-06-30,568.6771153556679,49.300772208139605,4.8390002455941925,22.433661089336614,145.1062967136374,11.542856336484169,8.361581920903955
1994-07-31,586.3061059316935,50.691053984409145,4.751898241173497,22.559289591436897,145.3819986773933,11.575176334226324,8.384180790960453
1994-08-31,611.9863133715018,52.723765249183955,4.819375196198161,22.002075138528408,147.64995785676066,11.618004486662961,8.418079096045197
1994-09-30,600.1137788920946,51.5058462719278,4.969739702319543,21.590636333437924,149.61370229625558,11.660991103263614,8.440677966101696
1994-10-31,610.4357358890387,52.19602461197164,4.8589145069578175,21.232231770302857,151.75317823909205,11.705302869456016,8.44632768361582
1994-11-30,588.032744381911,50.08730521764799,4.871547684675907,21.085729371087766,151.44967188261387,11.748612490073004,8.457627118644067
1994-12-31,595.6771700588758,50.51805604251975,4.886162327729934,21.04355791234559,156.75041039850532,11.800306385029325,8.457627118644067
1995-01-31,608.9012032341828,51.42738105128511,4.713680797561068,21.57806428331917,153.89755292925253,11.849867671846448,8.491525423728815
1995-02-28,633.4399217245204,53.29419498344676,4.683513240456677,21.819738603292347,153.3435217387072,11.897267142533833,8.52542372881356
1995-03-31,650.2260796502202,54.46133785358425,4.675551267947901,21.35061422332156,153.9262271213143,11.951994571389488,8.553672316384182
1995-04-30,666.8068446813007,55.61047208229487,4.650770846227776,21.715709726540357,156.69689920949796,12.004583347503601,8.581920903954803
1995-05-31,689.7450001383374,57.223175772681415,4.532176189648968,22.199970053442208,156.0074328529762,12.069408097580123,8.598870056497175
